Mach,CD Power-Off
2.97,0.812908909
2.98,0.81195526
2.99,0.811004777
3,0.810057453
3.01,0.809151533
3.02,0.808293126
3.03,0.807437906
3.04,0.806585802
3.05,0.805736809
3.06,0.804891013
3.07,0.804048279
3.08,0.803208686
3.09,0.802372241
3.1,0.801538763
3.11,0.800708554
3.12,0.799881319
3.13,0.799057183
3.14,0.798236258
3.15,0.797418325
3.16,0.796603392
3.17,0.79579158
3.18,0.794982916
3.19,0.794177152
3.2,0.793374541
3.21,0.792574993
3.22,0.791778463
3.23,0.79098489
3.24,0.79019448
3.25,0.78940692
3.26,0.788622433
3.27,0.787841007
3.28,0.787062548
3.29,0.786286972
3.3,0.785514466
3.31,0.784744949
3.32,0.783978295
3.33,0.783214737
3.34,0.782453959
3.35,0.781696253
3.36,0.780941343
3.37,0.780189419
3.38,0.77944038
3.39,0.778694328
3.4,0.777951059
3.41,0.777210785
3.42,0.776473297
3.43,0.775738687
3.44,0.775006873
3.45,0.774277925
3.46,0.773551864
3.47,0.772828593
3.48,0.7721082
3.49,0.771390583
3.5,0.770675733
3.51,0.769963669
3.52,0.769254369
3.53,0.768547841
3.54,0.767844056
3.55,0.767143055
3.56,0.766444707
3.57,0.765749212
3.58,0.765056273
3.59,0.764366173
3.6,0.763678732
3.61,0.762993918
3.62,0.762311842
3.63,0.761632293
3.64,0.760955485
3.65,0.760281289
3.66,0.75960981
3.67,0.758940856
3.68,0.758274504
3.69,0.757610748
3.7,0.756949594
3.71,0.756291029
3.72,0.755634961
3.73,0.754981457
3.74,0.754330538
3.75,0.753682097
3.76,0.75303611
3.77,0.75239267
3.78,0.751751795
3.79,0.751113257
3.8,0.75047726
3.81,0.749843797
3.82,0.749212648
3.83,0.748584034
3.84,0.747957717
3.85,0.747333913
3.86,0.746712406
3.87,0.746093389
3.88,0.745476643
3.89,0.74486228
3.9,0.744250282
3.91,0.743640646
3.92,0.743033267
3.93,0.742428237
3.94,0.741825439
3.95,0.741225066
3.96,0.740626827
3.97,0.740030889
3.98,0.739437165
3.99,0.738845833
4,0.738256487
4.01,0.737669532
4.02,0.737084744
4.03,0.736502118
4.04,0.735921652
4.05,0.735343338
4.06,0.734767155
4.07,0.734193195
4.08,0.733621263
4.09,0.733051546
4.1,0.732483824
4.11,0.731918212
4.12,0.731354675
4.13,0.730793218
4.14,0.730233819
4.15,0.729676501
4.16,0.729121108
4.17,0.728567767
4.18,0.728016457
4.19,0.72746706
4.2,0.72691968
4.21,0.726374202
4.22,0.725830816
4.23,0.72528922
4.24,0.724749597
4.25,0.724211931
4.26,0.723676118
4.27,0.723142159
4.28,0.722610127
4.29,0.722079929
4.3,0.721551551
4.31,0.721024962
4.32,0.720500282
4.33,0.71997738
4.34,0.719456352
4.35,0.718937002
4.36,0.718419498
4.37,0.717903645
4.38,0.717389629
4.39,0.716877239
4.4,0.716366665
4.41,0.715857799
4.42,0.715350614
4.43,0.714845127
4.44,0.714341213
4.45,0.713839063
4.46,0.713338466
4.47,0.71283961
4.48,0.712342196
4.49,0.711846503
4.5,0.711352413
4.51,0.710859927
4.52,0.710368937
4.53,0.709879538
4.54,0.7093916
4.55,0.708905321
4.56,0.708420393
4.57,0.707937108
4.58,0.707455247
4.59,0.706974903
4.6,0.706495976
4.61,0.706018531
4.62,0.705542476
4.63,0.705067898
4.64,0.704594697
4.65,0.70412293
4.66,0.703652516
4.67,0.703183533
4.68,0.702715873
4.69,0.702249521
4.7,0.701784578
4.71,0.701320915
4.72,0.700858635
4.73,0.70039752
4.74,0.699937862
4.75,0.699479346
4.76,0.699022065
4.77,0.698566122
4.78,0.698111371
4.79,0.69765784
4.8,0.697205586
4.81,0.696754426
4.82,0.696304529
4.83,0.695855795
4.84,0.6954082
4.85,0.694961744
4.86,0.694516413
4.87,0.694072202
4.88,0.693629196
4.89,0.693187172
4.9,0.692746231
4.91,0.69230637
4.92,0.69186766
4.93,0.691429906
4.94,0.690993178
4.95,0.690557593
4.96,0.690122904
4.97,0.689689235
4.98,0.689256548
4.99,0.68882485
5,0.68839402
5.01,0.688009855
5.02,0.687593211
5.03,0.687177842
5.04,0.686763522
5.05,0.686350336
5.06,0.685938187
5.07,0.685527236
5.08,0.685117299
5.09,0.684708441
5.1,0.684300649
5.11,0.683893829
5.12,0.683488058
5.13,0.683083319
5.14,0.68267961
5.15,0.682276804
5.16,0.681874995
5.17,0.681474169
5.18,0.681074225
5.19,0.68067523
5.2,0.680277089
5.21,0.679879868
5.22,0.679483576
5.23,0.679088103
5.24,0.678693521
5.25,0.678299709
5.26,0.677906782
5.27,0.677514712
5.28,0.67712338
5.29,0.676732787
5.3,0.676343106
5.31,0.675954038
5.32,0.675565769
5.33,0.675178176
5.34,0.674791468
5.35,0.674405306
5.36,0.674019884
5.37,0.673635104
5.38,0.673251035
5.39,0.672867574
5.4,0.672484822
5.41,0.672102541
5.42,0.67172103
5.43,0.671340077
5.44,0.670959676
5.45,0.670579808
5.46,0.670200559
5.47,0.669821816
5.48,0.669443665
5.49,0.669066004
5.5,0.668688712
5.51,0.668312085
5.52,0.667935901
5.53,0.667560146
5.54,0.667184818
5.55,0.666810002
5.56,0.66643548
5.57,0.666061546
5.58,0.665687891
5.59,0.665314587
5.6,0.664941736
5.61,0.664569221
5.62,0.664197035
5.63,0.663825259
5.64,0.663453675
5.65,0.66308249
5.66,0.662711569
5.67,0.662340922
5.68,0.661970626
5.69,0.661600469
5.7,0.661230626
5.71,0.660861016
5.72,0.660491608
5.73,0.660122377
5.74,0.659753343
5.75,0.65938446
5.76,0.65901584
5.77,0.658647258
5.78,0.65827891
5.79,0.657910589
5.8,0.657542469
5.81,0.657174445
5.82,0.656806497
5.83,0.656438526
5.84,0.656070815
5.85,0.655703044
5.86,0.655335322
5.87,0.654967613
5.88,0.654599916
5.89,0.654232221
5.9,0.653864521
5.91,0.653496889
5.92,0.65312912
5.93,0.652761303
5.94,0.652393432
5.95,0.652025479
5.96,0.651657453
5.97,0.651289436
5.98,0.6509211
5.99,0.650552854
6,0.650184269
6.01,0.649846919
6.02,0.649545223
6.03,0.649244257
6.04,0.648943918
6.05,0.648644204
6.06,0.648345012
6.07,0.648046443
6.08,0.647748593
6.09,0.647451259
6.1,0.647154539
6.11,0.646858434
6.12,0.646562941
6.13,0.646268052
6.14,0.645973773
6.15,0.645679998
6.16,0.645386927
6.17,0.645094353
6.18,0.644802482
6.19,0.644511005
6.2,0.644220221
6.21,0.643930034
6.22,0.643640336
6.23,0.643351326
6.24,0.643062803
6.25,0.642774862
6.26,0.642487508
6.27,0.642200632
6.28,0.641914438
6.29,0.64162872
6.3,0.641343579
6.31,0.641059007
6.32,0.64077491
6.33,0.640491482
6.34,0.640208522
6.35,0.639926128
6.36,0.639644296
6.37,0.639362928
6.38,0.639082119
6.39,0.63880187
6.4,0.638522178
6.41,0.638242941
6.42,0.637964256
6.43,0.637686224
6.44,0.637408536
6.45,0.637131403
6.46,0.636854914
6.47,0.636578768
6.48,0.636303265
6.49,0.636028204
6.5,0.635753681
6.51,0.635479695
6.52,0.635206144
6.53,0.63493313
6.54,0.634660646
6.55,0.634388693
6.56,0.634117169
6.57,0.633846173
6.58,0.633575603
6.59,0.633305555
6.6,0.633036029
6.61,0.632767023
6.62,0.632498438
6.63,0.63223037
6.64,0.631962718
6.65,0.63169558
6.66,0.631428955
6.67,0.631162839
6.68,0.630897134
6.69,0.630631834
6.7,0.630367143
6.71,0.630102854
6.72,0.629838969
6.73,0.629575687
6.74,0.629312705
6.75,0.62905032
6.76,0.628788331
6.77,0.628526839
6.78,0.628265739
6.79,0.628005132
6.8,0.627744916
6.81,0.62748519
6.82,0.627225951
6.83,0.626967098
6.84,0.62670873
6.85,0.626450844
6.86,0.62619334
6.87,0.625936219
6.88,0.625679675
6.89,0.625423508
6.9,0.625167718
6.91,0.624912402
6.92,0.624657459
6.93,0.624402988
6.94,0.624148987
6.95,0.623895357
6.96,0.62364219
6.97,0.623389394
6.98,0.623137059
6.99,0.622885091
7,0.622648841
7.01,0.622444652
7.02,0.622241162
7.03,0.622038361
7.04,0.621836146
7.05,0.621634526
7.06,0.621433591
7.07,0.621233338
7.08,0.621033666
7.09,0.620834564
7.1,0.620636151
7.11,0.620438397
7.12,0.620241225
7.13,0.62004471
7.14,0.619848769
7.15,0.619653479
7.16,0.619458762
7.17,0.619265416
7.18,0.619073245
7.19,0.618881532
7.2,0.618690472
7.21,0.618500059
7.22,0.618310188
7.23,0.618120868
7.24,0.61793229
7.25,0.617744142
7.26,0.617556642
7.27,0.617369679
7.28,0.617183343
7.29,0.616997631
7.3,0.616812461
7.31,0.616627805
7.32,0.61644378
7.33,0.616260274
7.34,0.616077387
7.35,0.615895019
7.36,0.615713168
7.37,0.615531929
7.38,0.615351306
7.39,0.615171186
7.4,0.614991579
7.41,0.61481257
7.42,0.614634062
7.43,0.614456162
7.44,0.614278748
7.45,0.614101844
7.46,0.61392553
7.47,0.613749805
7.48,0.61357447
7.49,0.613399725
7.5,0.613225572
7.51,0.613051898
7.52,0.612878805
7.53,0.612706197
7.54,0.612534065
7.55,0.61236251
7.56,0.612191427
7.57,0.612020816
7.58,0.61185078
7.59,0.611681213
7.6,0.611512206
7.61,0.611343669
7.62,0.611175699
7.63,0.611008185
7.64,0.610841128
7.65,0.610674634
7.66,0.610508593
7.67,0.610343006
7.68,0.61017797
7.69,0.610013384
7.7,0.60984934
7.71,0.609685752
7.72,0.609522603
7.73,0.60936
7.74,0.609197843
7.75,0.609036219
7.76,0.60887493
7.77,0.608714283
7.78,0.608553969
7.79,0.608394183
7.8,0.608234938
7.81,0.608076012
7.82,0.607917614
7.83,0.607759743
7.84,0.607602197
7.85,0.607445276
7.86,0.60728867
7.87,0.607132586
7.88,0.606976923
7.89,0.606821673
7.9,0.606667033
7.91,0.606512703
7.92,0.606358789
7.93,0.606205386
7.94,0.606052486
7.95,0.605899894
7.96,0.605747806
7.97,0.605596121
7.98,0.605444941
7.99,0.605294153
8,0.605143764
8.01,0.604993877
8.02,0.60484438
8.03,0.60469528
8.04,0.604546569
8.05,0.604398345
8.06,0.604250616
8.07,0.604103174
8.08,0.603956214
8.09,0.603809639
8.1,0.603663545
8.11,0.603517743
8.12,0.603372404
8.13,0.603227554
8.14,0.603083083
8.15,0.602938979
8.16,0.602795265
8.17,0.602652007
8.18,0.602509124
8.19,0.602366617
8.2,0.602224574
8.21,0.602082895
8.22,0.601941588
8.23,0.601800644
8.24,0.60166016
8.25,0.601520038
8.26,0.601380372
8.27,0.601240967
8.28,0.601102021
8.29,0.600963531
8.3,0.600825298
8.31,0.60068752
8.32,0.600550086
8.33,0.600413108
8.34,0.600276373
8.35,0.600140099
8.36,0.600004158
8.37,0.599868666
8.38,0.599733518
8.39,0.599598716
8.4,0.599464356
8.41,0.599330231
8.42,0.599196555
8.43,0.599063205
8.44,0.598930302
8.45,0.598797721
8.46,0.598665378
8.47,0.598533577
8.48,0.598401997
8.49,0.598270853
8.5,0.59814004
8.51,0.598009545
8.52,0.597879581
8.53,0.597749747
8.54,0.597620332
8.55,0.597491345
8.56,0.597362674
8.57,0.597234331
8.58,0.597106293
8.59,0.596978592
8.6,0.596851292
8.61,0.596724319
8.62,0.596597648
8.63,0.596471409
8.64,0.596345361
8.65,0.596219736
8.66,0.59609442
8.67,0.595969515
8.68,0.595844918
8.69,0.595720621
8.7,0.59559664
8.71,0.595472959
8.72,0.595349682
8.73,0.5952267
8.74,0.595104025
8.75,0.594981754
8.76,0.594859678
8.77,0.594737992
8.78,0.594616612
8.79,0.594495632
8.8,0.594374835
8.81,0.594254437
8.82,0.59413433
8.83,0.594014522
8.84,0.593895095
8.85,0.593775865
8.86,0.593657121
8.87,0.593538556
8.88,0.593420285
8.89,0.593302402
8.9,0.593184802
8.91,0.593067479
8.92,0.592950449
8.93,0.592833791
8.94,0.592717418
8.95,0.592601317
8.96,0.592485497
8.97,0.592369957
8.98,0.592254799
8.99,0.59213991
9,0.59202529
9.01,0.59191095
9.02,0.591796986
9.03,0.591683292
9.04,0.591569763
9.05,0.5914567
9.06,0.591343813
9.07,0.591231295
9.08,0.591118936
9.09,0.591006954
9.1,0.590895325
9.11,0.590783871
9.12,0.590672777
9.13,0.590561936
9.14,0.590451366
9.15,0.590341057
9.16,0.590230997
9.17,0.590121298
9.18,0.590011867
9.19,0.589902686
9.2,0.589793753
9.21,0.589685188
9.22,0.589576768
9.23,0.589468706
9.24,0.589360898
9.25,0.589253438
9.26,0.58914612
9.27,0.589039159
9.28,0.588932351
9.29,0.588825986
9.3,0.588719775
9.31,0.588613804
9.32,0.588508176
9.33,0.588402801
9.34,0.588297655
9.35,0.588192758
9.36,0.588088113
9.37,0.587983796
9.38,0.587879629
9.39,0.587775799
9.4,0.587672307
9.41,0.587568954
9.42,0.587465835
9.43,0.587363052
9.44,0.587260508
9.45,0.587158196
9.46,0.587056122
9.47,0.586954271
9.48,0.586852764
9.49,0.586751478
9.5,0.586650327
9.51,0.58654951
9.52,0.586449023
9.53,0.586348657
9.54,0.586248624
9.55,0.586148808
9.56,0.586049235
9.57,0.585949872
9.58,0.585850736
9.59,0.58575193
9.6,0.585653352
9.61,0.585554882
9.62,0.585456739
9.63,0.585358922
9.64,0.585261223
9.65,0.58516374
9.66,0.585066582
9.67,0.584969628
9.68,0.584872909
9.69,0.584776394
9.7,0.584680094
9.71,0.584584117
9.72,0.584488352
9.73,0.5843927
9.74,0.584297359
9.75,0.584202331
9.76,0.584107412
9.77,0.584012706
9.78,0.58391832
9.79,0.583824133
9.8,0.583730155
9.81,0.583636387
9.82,0.583542817
9.83,0.583449566
9.84,0.583356522
9.85,0.583263575
9.86,0.583170936
9.87,0.583078501
9.88,0.582986365
9.89,0.582894332
9.9,0.582802606
9.91,0.582710985
9.92,0.582619657
9.93,0.582528534
9.94,0.582437605
9.95,0.582346979
9.96,0.582256445
9.97,0.582166114
9.98,0.582076085
9.99,0.581986237
10,0.581896601
10.01,0.581859463
10.02,0.581819516
10.03,0.581779563
10.04,0.581739782
10.05,0.581700093
10.06,0.581660498
10.07,0.581620973
10.08,0.581581543
10.09,0.581542292
10.1,0.581503024
10.11,0.581463949
10.12,0.581424844
10.13,0.581385932
10.14,0.581347101
10.15,0.581308444
10.16,0.581269776
10.17,0.58123119
10.18,0.581192785
10.19,0.581154463
10.2,0.581116223
10.21,0.581078062
10.22,0.581039985
10.23,0.581001976
10.24,0.58096416
10.25,0.580926314
10.26,0.58088865
10.27,0.580851066
10.28,0.580813564
10.29,0.580776142
10.3,0.58073879
10.31,0.58070162
10.32,0.58066443
10.33,0.580627422
10.34,0.580590482
10.35,0.580553625
10.36,0.580516838
10.37,0.580480129
10.38,0.580443502
10.39,0.580407045
10.4,0.580370568
10.41,0.580334261
10.42,0.580298034
10.43,0.580261878
10.44,0.5802258
10.45,0.580189794
10.46,0.580153866
10.47,0.580118108
10.48,0.580082431
10.49,0.580046723
10.5,0.580011184
10.51,0.579975715
10.52,0.579940325
10.53,0.579905005
10.54,0.579869864
10.55,0.579834682
10.56,0.57979968
10.57,0.579764747
10.58,0.579729792
10.59,0.579695097
10.6,0.579660381
10.61,0.579625734
10.62,0.579591156
10.63,0.579556646
10.64,0.579522306
10.65,0.579488033
10.66,0.57945374
10.67,0.579419607
10.68,0.57938554
10.69,0.579351552
10.7,0.579317724
10.71,0.579283872
10.72,0.579250181
10.73,0.579216457
10.74,0.579182901
10.75,0.579149413
10.76,0.579115996
10.77,0.579082644
10.78,0.579049362
10.79,0.579016136
10.8,0.578983079
10.81,0.57895
10.82,0.578917069
10.83,0.578884215
10.84,0.57885133
10.85,0.578818602
10.86,0.578786041
10.87,0.578753439
10.88,0.578720904
10.89,0.578688436
10.9,0.578656136
10.91,0.578623792
10.92,0.578591617
10.93,0.5785595
10.94,0.578527449
10.95,0.578495465
10.96,0.578463539
10.97,0.578431679
10.98,0.578399978
10.99,0.578368242
11,0.578336663
11.01,0.578305052
11.02,0.578273598
11.03,0.578242201
11.04,0.57821088
11.05,0.578179606
11.06,0.578148499
11.07,0.578117348
11.08,0.578086264
11.09,0.578055337
11.1,0.578024366
11.11,0.577993562
11.12,0.577962815
11.13,0.577932123
11.14,0.577901497
11.15,0.577870925
11.16,0.577840414
11.17,0.577810062
11.18,0.577779665
11.19,0.577749431
11.2,0.577719153
11.21,0.577689033
11.22,0.577658971
11.23,0.577628966
11.24,0.577599019
11.25,0.577569127
11.26,0.577539294
11.27,0.577509519
11.28,0.577479898
11.29,0.577450235
11.3,0.577420728
11.31,0.577391177
11.32,0.577361882
11.33,0.577332442
11.34,0.577303158
11.35,0.57727393
11.36,0.577244858
11.37,0.577215741
11.38,0.577186676
11.39,0.577157767
11.4,0.577128814
11.41,0.577100015
11.42,0.577071169
11.43,0.577042478
11.44,0.57701384
11.45,0.576985255
11.46,0.576956726
11.47,0.576930093
11.48,0.576903936
11.49,0.576877729
11.5,0.576851677
11.51,0.576825577
11.52,0.576799631
11.53,0.576773735
11.54,0.576747793
11.55,0.576722002
11.56,0.576696263
11.57,0.576670678
11.58,0.576645042
11.59,0.576619456
11.6,0.576593924
11.61,0.576568544
11.62,0.576543113
11.63,0.576517833
11.64,0.576492604
11.65,0.576467323
11.66,0.576442195
11.67,0.576417117
11.68,0.576392088
11.69,0.57636711
11.7,0.576342283
11.71,0.576317402
11.72,0.576292572
11.73,0.576267894
11.74,0.576243162
11.75,0.576218579
11.76,0.576194047
11.77,0.57616946
11.78,0.576145024
11.79,0.576120635
11.8,0.576096296
11.81,0.576072005
11.82,0.57604786
11.83,0.576023664
11.84,0.575999515
11.85,0.575975514
11.86,0.57595146
11.87,0.575927554
11.88,0.575903696
11.89,0.575879783
11.9,0.575856017
11.91,0.575832299
11.92,0.575808627
11.93,0.575784998
11.94,0.57576152
11.95,0.575737986
11.96,0.575714498
11.97,0.575691056
11.98,0.575667759
11.99,0.575644509
12,0.575621203
12.01,0.575598043
12.02,0.575574928
12.03,0.575551858
12.04,0.575528834
12.05,0.575505853
12.06,0.575482918
12.07,0.575460026
12.08,0.575437179
12.09,0.575414476
12.1,0.575391717
12.11,0.575369004
12.12,0.575346432
12.13,0.575323905
12.14,0.575301321
12.15,0.575278881
12.16,0.575256485
12.17,0.575234132
12.18,0.57521182
12.19,0.575189554
12.2,0.575167329
12.21,0.575145145
12.22,0.575123107
12.23,0.575101009
12.24,0.575078953
12.25,0.575057041
12.26,0.57503517
12.27,0.575013242
12.28,0.574991456
12.29,0.57496971
12.3,0.574948005
12.31,0.574926343
12.32,0.574904722
12.33,0.574883144
12.34,0.574861606
12.35,0.574840108
12.36,0.574818751
12.37,0.574797335
12.38,0.574775959
12.39,0.574754723
12.4,0.57473343
12.41,0.574712276
12.42,0.574691163
12.43,0.574669986
12.44,0.574648954
12.45,0.574627961
12.46,0.574607005
12.47,0.57458609
12.48,0.574565314
12.49,0.574544479
12.5,0.574523681
12.51,0.574502924
12.52,0.574482305
12.53,0.574461626
12.54,0.574441085
12.55,0.574420482
12.56,0.574400019
12.57,0.574379591
12.58,0.574359105
12.59,0.574338757
12.6,0.574318446
12.61,0.574298174
12.62,0.57427794
12.63,0.574257743
12.64,0.574237582
12.65,0.574217563
12.66,0.574197479
12.67,0.574177532
12.68,0.574157522
12.69,0.57413755
12.7,0.574117715
12.71,0.574097918
12.72,0.574078056
12.73,0.574058331
12.74,0.574038644
12.75,0.574018992
12.76,0.573999378
12.77,0.573979801
12.78,0.573960257
12.79,0.573940753
12.8,0.573921281
12.81,0.573901848
12.82,0.573882551
12.83,0.573863187
12.84,0.573843861
12.85,0.573824669
12.86,0.573805514
12.87,0.573786294
12.88,0.573767209
12.89,0.573748058
12.9,0.573729043
12.91,0.573710065
12.92,0.573691119
12.93,0.573672209
12.94,0.573653334
12.95,0.573634492
12.96,0.573615686
12.97,0.573597014
12.98,0.573578276
12.99,0.573559572
13,0.573541003
13.01,0.573522367
13.02,0.573503866
13.03,0.573485299
13.04,0.573466864
13.05,0.573448464
13.06,0.573429997
13.07,0.573411664
13.08,0.573393363
13.09,0.573375098
13.1,0.573356864
13.11,0.573338664
13.12,0.573320496
13.13,0.573302361
13.14,0.57328426
13.15,0.57326619
13.16,0.573248254
13.17,0.573230252
13.18,0.573212379
13.19,0.573194441
13.2,0.573176535
13.21,0.573158761
13.22,0.573141018
13.23,0.573123308
13.24,0.57310553
13.25,0.573087882
13.26,0.573070268
13.27,0.573052686
13.28,0.573035134
13.29,0.573017613
13.3,0.573000127
13.31,0.572982669
13.32,0.572965243
13.33,0.572947948
13.34,0.572930585
13.35,0.572913253
13.36,0.572896051
13.37,0.572878781
13.38,0.572861641
13.39,0.572844431
13.4,0.572827353
13.41,0.572810205
13.42,0.572793187
13.43,0.5727762
13.44,0.572759243
13.45,0.572742315
13.46,0.57272532
13.47,0.572708453
13.48,0.572691717
13.49,0.57267491
13.5,0.572658133
13.51,0.572641385
13.52,0.572624668
13.53,0.57260798
13.54,0.57259142
13.55,0.572574791
13.56,0.572558292
13.57,0.572541721
13.58,0.57252528
13.59,0.572508766
13.6,0.572492384
13.61,0.57247603
13.62,0.572459603
13.63,0.572443308
13.64,0.572427039
13.65,0.572410801
13.66,0.57239459
13.67,0.572378408
13.68,0.572362253
13.69,0.572346128
13.7,0.57233003
13.71,0.572313961
13.72,0.572297921
13.73,0.572282008
13.74,0.572266023
13.75,0.572250067
13.76,0.572234236
13.77,0.572218336
13.78,0.572202563
13.79,0.572186717
13.8,0.572170997
13.81,0.572155305
13.82,0.572139643
13.83,0.572123906
13.84,0.572108297
13.85,0.572092717
13.86,0.57207716
13.87,0.572061633
13.88,0.572046134
13.89,0.57203066
13.9,0.572015212
13.91,0.571999793
13.92,0.571984399
13.93,0.571969031
13.94,0.571953792
13.95,0.571938478
13.96,0.571923191
13.97,0.57190803
13.98,0.571892795
13.99,0.571877687
14,0.571862504
14.01,0.571847449
14.02,0.571832419
14.03,0.571817314
14.04,0.571802336
14.05,0.571787383
14.06,0.571772357
14.07,0.571757455
14.08,0.57174258
14.09,0.57172773
14.1,0.571712906
14.11,0.571698108
14.12,0.571683334
14.13,0.571668585
14.14,0.571653863
14.15,0.571639265
14.16,0.571624594
14.17,0.571609945
14.18,0.571595424
14.19,0.571580826
14.2,0.571566252
14.21,0.571551806
14.22,0.571537282
14.23,0.571522884
14.24,0.571508409
14.25,0.57149406
14.26,0.571479736
14.27,0.571465335
14.28,0.57145106
14.29,0.571436808
14.3,0.571422581
14.31,0.571408376
14.32,0.571394199
14.33,0.571379576
14.34,0.571363517
14.35,0.571347482
14.36,0.57133147
14.37,0.571315485
14.38,0.571299522
14.39,0.571283582
14.4,0.571267768
14.41,0.571251877
14.42,0.571236009
14.43,0.571220268
14.44,0.571204447
14.45,0.571188752
14.46,0.571172979
14.47,0.571157331
14.48,0.571141607
14.49,0.571126005
14.5,0.571110327
14.51,0.571094771
14.52,0.571079239
14.53,0.57106373
14.54,0.571048246
14.55,0.571032783
14.56,0.571017246
14.57,0.571001828
14.58,0.570986436
14.59,0.570971164
14.6,0.570955717
14.61,0.570940492
14.62,0.57092519
14.63,0.570909913
14.64,0.570894655
14.65,0.570879421
14.66,0.570864209
14.67,0.57084912
14.68,0.570833953
14.69,0.570818909
14.7,0.570803788
14.71,0.570788788
14.72,0.57077371
14.73,0.570758755
14.74,0.570743721
14.75,0.570728809
14.76,0.570713919
14.77,0.570698952
14.78,0.570684106
14.79,0.570669283
14.8,0.570654481
14.81,0.570639701
14.82,0.570624942
14.83,0.570610204
14.84,0.57059539
14.85,0.570580694
14.86,0.570566123
14.87,0.570551471
14.88,0.570536841
14.89,0.570522233
14.9,0.570507646
14.91,0.570493079
14.92,0.570478533
14.93,0.57046411
14.94,0.570449608
14.95,0.570435125
14.96,0.570420765
14.97,0.570406326
14.98,0.570392006
14.99,0.570377608
15,0.570363331
15.01,0.570349073
15.02,0.570334737
15.03,0.57032052
15.04,0.570306226
15.05,0.570292051
15.06,0.570277897
15.07,0.570263764
15.08,0.570249551
15.09,0.570235557
15.1,0.570221385
15.11,0.570207333
15.12,0.570193301
15.13,0.570179288
15.14,0.570165297
15.15,0.570151324
15.16,0.570137372
15.17,0.570123541
15.18,0.570109628
15.19,0.570095735
15.2,0.570081864
15.21,0.570068112
15.22,0.570054279
15.23,0.570040464
15.24,0.570026671
15.25,0.570012997
15.26,0.569999343
15.27,0.569985608
15.28,0.569971992
15.29,0.569958296
15.3,0.569944719
15.31,0.569931062
15.32,0.569917524
15.33,0.569904004
15.34,0.569890404
15.35,0.569876924
15.36,0.569863461
15.37,0.56985002
15.38,0.569836497
15.39,0.56982309
15.4,0.569809705
15.41,0.569796338
15.42,0.56978299
15.43,0.569769662
15.44,0.569756351
15.45,0.569743059
15.46,0.569729787
15.47,0.569716532
15.48,0.569703395
15.49,0.569690179
15.5,0.569676979
15.51,0.569663798
15.52,0.569650738
15.53,0.569637593
15.54,0.569624468
15.55,0.569611461
15.56,0.569598373
15.57,0.569585403
15.58,0.569572349
15.59,0.569559417
15.6,0.569546399
15.61,0.569533502
15.62,0.56952052
15.63,0.569507659
15.64,0.569494815
15.65,0.569481888
15.66,0.569469079
15.67,0.569456288
15.68,0.569443416
15.69,0.569430661
15.7,0.569417923
15.71,0.569405203
15.72,0.569392501
15.73,0.569379816
15.74,0.569367148
15.75,0.5693545
15.76,0.569341868
15.77,0.569329252
15.78,0.569316655
15.79,0.569304074
15.8,0.569291611
15.81,0.569279066
15.82,0.569266537
15.83,0.569254026
15.84,0.569241532
15.85,0.569229055
15.86,0.569216695
15.87,0.569204252
15.88,0.569191925
15.89,0.569179517
15.9,0.569167225
15.91,0.569154849
15.92,0.569142492
15.93,0.56913025
15.94,0.569117926
15.95,0.569105716
15.96,0.569093525
15.97,0.56908135
15.98,0.569069092
15.99,0.56905695
16,0.569044725
16.01,0.569032617
16.02,0.569020526
16.03,0.56900845
16.04,0.568996391
16.05,0.568984347
16.06,0.56897232
16.07,0.568960211
16.08,0.568948216
16.09,0.568936239
16.1,0.568924278
16.11,0.568912432
16.12,0.568900502
16.13,0.56888859
16.14,0.568876692
16.15,0.568864811
16.16,0.568852946
16.17,0.568841097
16.18,0.568829263
16.19,0.568817546
16.2,0.568805744
16.21,0.568793959
16.22,0.568782288
16.23,0.568770534
16.24,0.568758796
16.25,0.568747172
16.26,0.568735465
16.27,0.568723874
16.28,0.568712198
16.29,0.568700637
16.3,0.568688993
16.31,0.568677462
16.32,0.568665849
16.33,0.56865435
16.34,0.568642866
16.35,0.568631399
16.36,0.568619845
16.37,0.568608407
16.38,0.568596986
16.39,0.568585479
16.4,0.568574086
16.41,0.568562709
16.42,0.568551348
16.43,0.568540002
16.44,0.56852867
16.45,0.568517354
16.46,0.568506053
16.47,0.568494766
16.48,0.568483494
16.49,0.568472238
16.5,0.568460995
16.51,0.568449768
16.52,0.568438556
16.53,0.568427359
16.54,0.568416175
16.55,0.568405108
16.56,0.568393955
16.57,0.568382816
16.58,0.568371792
16.59,0.568360683
16.6,0.568349587
16.61,0.568338505
16.62,0.568327541
16.63,0.568316488
16.64,0.568305551
16.65,0.568294528
16.66,0.56828362
16.67,0.568272625
16.68,0.568261746
16.69,0.568250781
16.7,0.568239929
16.71,0.568228992
16.72,0.568218169
16.73,0.568207361
16.74,0.568196467
16.75,0.568185686
16.76,0.568174918
16.77,0.568164066
16.78,0.568153328
16.79,0.568142604
16.8,0.568131892
16.81,0.568121197
16.82,0.568110515
16.83,0.568099746
16.84,0.568089091
16.85,0.568078449
16.86,0.568067822
16.87,0.568057208
16.88,0.568046709
16.89,0.568036022
16.9,0.56802545
16.91,0.56801489
16.92,0.568004445
16.93,0.567993914
16.94,0.567983397
16.95,0.567972891
16.96,0.567962399
16.97,0.567952022
